nom_fichier,texte_brut,y_centre,x_gauche,est_un_prix,confiance_ocr,categorie_cible
fake_augmented_dive_2,PAIL1E PAPIEr X50,1072.7,521.8,False,0.39,Divers/Bazar
fake_augmented_dive_3,PAILLÉ PPAPIER X50,1039.3,453.0,False,0.79,Divers/Bazar
fake_augmented_dive_4,PAILLÉÉ PApIER X50,893.3,466.6,False,0.97,Divers/Bazar
fake_augmented_dive_5,Pa|LLE pAPIER X50,1081.9,259.9,False,0.61,Divers/Bazar
fake_augmented_dive_6,PAILLE PAPIER X50,1151.6,635.4,False,0.46,Divers/Bazar
fake_augmented_dive_7,PAiLLE PAIER X50 !,1112.6,394.7,False,0.27,Divers/Bazar
fake_augmented_dive_8,PAiLLE PAPiER X50,787.4,292.3,False,0.59,Divers/Bazar
fake_augmented_dive_9,P@lLE PAPP1ÈR x50,1054.0,532.7,False,0.82,Divers/Bazar
fake_augmented_dive_10,PAi11e PA1Er,1061.6,282.4,False,0.26,Divers/Bazar
fake_augmented_dive_11,PA|lLe pAPIÈr,1133.7,368.4,False,0.25,Divers/Bazar
fake_augmented_dive_12,! PAILLE PPAPiER X50,922.4,339.7,False,0.82,Divers/Bazar
fake_augmented_dive_13,PAILLLE pAPIER 50,774.0,501.1,False,0.3,Divers/Bazar
fake_augmented_dive_14,PILLE PÀPIeR X50,776.9,393.5,False,0.28,Divers/Bazar
fake_augmented_dive_0,RA7EAu FEU1LLE 24 DËNTS,711.9,283.0,False,0.73,Divers/Bazar
fake_augmented_dive_1,RATTaU FUIILE 24,926.9,591.6,False,0.77,Divers/Bazar
fake_augmented_dive_2,RATEAUFEUILLE 24 DENTS,1183.6,306.1,False,0.27,Divers/Bazar
fake_augmented_dive_3,Ra7eÄU fEuiiLle 24 DenTS,770.2,313.8,False,0.5,Divers/Bazar
fake_augmented_dive_4,TTU FeUI1L 24 QE,1158.1,560.4,False,0.9,Divers/Bazar
fake_augmented_dive_5,raTTEAU FEU|LLÈ 24 D,770.4,457.7,False,0.09,Divers/Bazar
fake_augmented_dive_6,RAtEEAu FEUU|LLLE 24 DeNTs,909.8,292.7,False,0.39,Divers/Bazar
fake_augmented_dive_7,RATEAU FEUillE 24 0ENTS,884.7,424.9,False,0.19,Divers/Bazar
fake_augmented_dive_8,RA7E@u ÈUiLIe / 24 Q,1030.5,582.5,False,0.55,Divers/Bazar
fake_augmented_dive_9,RaTeAU FEUILLE 24 DENTS,776.0,562.0,False,0.78,Divers/Bazar
fake_augmented_dive_10,RATEAU FEUILLE 24DNTS,959.4,508.3,False,0.91,Divers/Bazar
fake_augmented_dive_11,RATEE4UFEUïL[ 24 0E,1064.2,253.7,False,0.31,Divers/Bazar
fake_augmented_dive_12,rA+eA / FEUILLE 24 DENTS,922.0,397.2,False,0.69,Divers/Bazar
fake_augmented_dive_13,ATEAu FEUILLee 24 DENTS,936.9,317.0,False,0.3,Divers/Bazar
fake_augmented_dive_14,RATEAU FEUILLE 24 DENTS,863.9,274.5,False,0.83,Divers/Bazar
fake_augmented_dive_0,GANTS JARDINAGE,1056.1,419.1,False,0.04,Divers/Bazar
fake_augmented_dive_1,ANTS JARDINAGE,724.0,682.0,False,0.93,Divers/Bazar
fake_augmented_dive_2,GAN+jARi,807.7,563.5,False,0.06,Divers/Bazar
fake_augmented_dive_3,GANTS JARDIN@GE #,877.4,333.0,False,0.88,Divers/Bazar
fake_augmented_dive_4,GANTS JAARDINAGE,982.3,308.1,False,0.16,Divers/Bazar
fake_augmented_dive_5,6nT jArQINagE,930.7,543.5,False,0.42,Divers/Bazar
fake_augmented_dive_6,ANTS JJAARDINAGE,848.0,629.5,False,0.1,Divers/Bazar
fake_augmented_dive_7,GANT JARDINaGE,999.9,528.0,False,0.29,Divers/Bazar
fake_augmented_dive_8,gÀNTs JArDiNGe,751.8,317.8,False,0.08,Divers/Bazar
fake_augmented_dive_9,GANNTS JARDINAGE,1047.0,537.5,False,0.6,Divers/Bazar
fake_augmented_dive_10,GANTS JARDINNAGE,1149.0,656.9,False,0.21,Divers/Bazar
fake_augmented_dive_11,GANNTS JARDINAGE,752.3,421.8,False,0.49,Divers/Bazar
fake_augmented_dive_12,GAAnTS JR0IINAge,760.5,300.9,False,0.56,Divers/Bazar
fake_augmented_dive_13,g4NT JAqINAce &,1026.5,696.4,False,0.79,Divers/Bazar
fake_augmented_dive_14,gaN+S J4R01N4GE,1019.1,299.6,False,0.38,Divers/Bazar
fake_augmented_dive_0,PooTS FLEùr$ +ERRACoTt4,950.5,577.1,False,0.29,Divers/Bazar
fake_augmented_dive_1,POS FLEURS +ERRACOTTA,818.0,664.5,False,0.43,Divers/Bazar
fake_augmented_dive_2,POtS * FlERS 7Er@cOT@,883.0,410.0,False,0.49,Divers/Bazar
fake_augmented_dive_3,pôTS FlEURS tËRRAO7,1127.8,633.8,False,0.79,Divers/Bazar
fake_augmented_dive_4,P0T5 FLêRR5 TRRÂcOT,1077.6,283.9,False,0.31,Divers/Bazar
fake_augmented_dive_5,POOTS FURS +ERRACCO,949.7,466.6,False,0.63,Divers/Bazar
fake_augmented_dive_6,POT5 FLEURS TERrACOTTA,895.0,298.2,False,0.28,Divers/Bazar
fake_augmented_dive_7,POTS FLeURS tERRACOTTA,731.3,263.1,False,0.55,Divers/Bazar
fake_augmented_dive_8,- POT5 fLuRS7ERr4COOTTA,931.3,470.0,False,0.54,Divers/Bazar
fake_augmented_dive_9,POTS FLEURS tERRACOTTA,1194.8,669.5,False,0.25,Divers/Bazar
fake_augmented_dive_10,P0TTS FLEURS TERRAcO+TA,927.9,360.2,False,0.38,Divers/Bazar
fake_augmented_dive_11,POTTS FLEURS TERRACOTTA,745.6,432.1,False,0.89,Divers/Bazar
fake_augmented_dive_12,POT5 FeUrs ERrraCOTtAA,830.7,365.7,False,0.48,Divers/Bazar
fake_augmented_dive_13,otS FleURss ttRr4CCO,1048.0,681.7,False,0.25,Divers/Bazar
fake_augmented_dive_14,POTS ' FLEURS TERRAOTT4,824.0,550.7,False,0.57,Divers/Bazar
fake_augmented_dive_0,TERREAU UNiVeRSEL 20L,770.3,561.1,False,0.69,Divers/Bazar
fake_augmented_dive_1,TEERrEAU uNIVERSEL & 20L,770.3,263.3,False,0.46,Divers/Bazar
fake_augmented_dive_2,TEraU UnIVERsl 20L,851.3,489.6,False,0.65,Divers/Bazar
fake_augmented_dive_3,TERRE4U n|ERE 201,1025.3,618.9,False,0.94,Divers/Bazar
fake_augmented_dive_4,TERREAU UNIvERSEL 20L,866.1,695.8,False,0.75,Divers/Bazar
fake_augmented_dive_5,TERReAAU UN1VRSL 20L,1016.7,452.1,False,0.16,Divers/Bazar
fake_augmented_dive_6,TERREAU UnIVeRSEl 20L,997.8,571.5,False,0.31,Divers/Bazar
fake_augmented_dive_7,TERRReaaU / UnniveReLL 20L,702.1,476.7,False,0.11,Divers/Bazar
fake_augmented_dive_8,ERRe4U UN1vESEL 20L,897.7,422.5,False,0.37,Divers/Bazar
fake_augmented_dive_9,teRReauu UNIveREl 2,1164.0,599.0,False,0.53,Divers/Bazar
fake_augmented_dive_10,TERREAU UNIVERSEL 20L,972.9,384.0,False,0.04,Divers/Bazar
fake_augmented_dive_11,TERREAU UN|VERSE1 20L,1013.5,385.7,False,0.65,Divers/Bazar
fake_augmented_dive_12,tERREAU UNIVERSEL 20l,758.8,582.1,False,0.6,Divers/Bazar
fake_augmented_dive_13,TRREÂU UNIVERRSEL 20L,1178.1,444.7,False,0.85,Divers/Bazar
fake_augmented_dive_14,tERreAAU UIVÈRSEl 2,1058.6,369.4,False,0.03,Divers/Bazar
fake_augmented_dive_0,EGRRA|5 pl4NTES,801.0,633.9,False,0.44,Divers/Bazar
fake_augmented_dive_1,EnGRAI5 PLAAnES,712.1,572.6,False,0.27,Divers/Bazar
fake_augmented_dive_2,ENCR|S PANTEs,974.7,394.7,False,0.8,Divers/Bazar
fake_augmented_dive_3,ënG@1S LNTESS,916.0,526.9,False,0.61,Divers/Bazar
fake_augmented_dive_4,ENGrAIS PLaNTES,825.5,562.5,False,0.41,Divers/Bazar
fake_augmented_dive_5,ENGRAIS PLAnTeS,1081.5,579.9,False,0.39,Divers/Bazar
fake_augmented_dive_6,ENGRAïS PLANTES,1068.8,443.1,False,0.27,Divers/Bazar
fake_augmented_dive_7,ENGRAIS/ P[aNTEES,784.9,638.3,False,0.56,Divers/Bazar
fake_augmented_dive_8,ENNgrr@S P[4,1117.3,353.6,False,0.91,Divers/Bazar
fake_augmented_dive_9,NGRAi PPLANT,781.2,568.9,False,0.22,Divers/Bazar
fake_augmented_dive_10,ENGRAiS PlANTES,911.6,454.2,False,0.47,Divers/Bazar
fake_augmented_dive_11,ENNGRÀI PLANTES,899.8,294.8,False,0.77,Divers/Bazar
fake_augmented_dive_12,eN6aISP1NN,907.8,407.7,False,0.73,Divers/Bazar
fake_augmented_dive_13,ECRââîS pp1aaNt$,1065.4,680.3,False,0.68,Divers/Bazar
fake_augmented_dive_14,EGRAIS PLANT,866.8,391.1,False,0.66,Divers/Bazar
fake_augmented_dive_0,U84N aDeSIF SC0TCH,1151.5,619.0,False,0.95,Divers/Bazar
fake_augmented_dive_1,rUUBä ADheS1F 5co+CH,1087.4,263.7,False,0.51,Divers/Bazar
fake_augmented_dive_2,RRu8A ÀDhSif sC0TH,1072.1,630.0,False,0.15,Divers/Bazar
fake_augmented_dive_3,RUBAN DHESIf SCOTCH,718.4,457.7,False,0.16,Divers/Bazar
fake_augmented_dive_4,RUBAN ADHHESIF SCOtCH,1088.4,623.2,False,0.3,Divers/Bazar
fake_augmented_dive_5,RuBAN ADHESIF SCOTCH,1020.3,260.9,False,0.87,Divers/Bazar
fake_augmented_dive_6,RU6An adHe$If SCootc,1053.4,495.6,False,0.6,Divers/Bazar
fake_augmented_dive_7,RUBAN ADHeSIF SCOtCH,1154.5,547.9,False,0.78,Divers/Bazar
fake_augmented_dive_8,RUbaN ADHESSIF SCOTCH,983.6,402.3,False,0.24,Divers/Bazar
fake_augmented_dive_9,RUBAN @DHESIF SCOtCH,870.2,268.0,False,0.04,Divers/Bazar
fake_augmented_dive_10,RüÂN 4dES1F SCOtCH,1164.9,633.2,False,0.12,Divers/Bazar
fake_augmented_dive_11,rubn 40HË5if $,1137.5,660.8,False,0.69,Divers/Bazar
fake_augmented_dive_12,RUAN aDHESIF 5COTCH,1023.0,304.7,False,0.52,Divers/Bazar
fake_augmented_dive_13,RUBAn ADHESIF SCOTCH _,756.2,606.2,False,0.86,Divers/Bazar
fake_augmented_dive_14,RUBA DHË$f SC,1167.8,681.3,False,0.21,Divers/Bazar
fake_augmented_dive_0,MPIEE le E27 9W,921.1,399.5,False,0.58,Divers/Bazar
fake_augmented_dive_1,AMPoULELED E27 9W,800.7,411.7,False,0.72,Divers/Bazar
fake_augmented_dive_2,AMPOuuLE 1eD e27 9W,926.2,694.9,False,0.15,Divers/Bazar
fake_augmented_dive_3,AMPOUULE LED E27 9,1097.0,648.3,False,0.17,Divers/Bazar
fake_augmented_dive_4,AMPOOULeLED E2,968.5,659.8,False,0.21,Divers/Bazar
fake_augmented_dive_5,AMPOOULe LED E27 : 9w,1099.3,603.0,False,0.03,Divers/Bazar
fake_augmented_dive_6,", AMPOULLE LED Ê27 9W",890.8,537.1,False,0.34,Divers/Bazar
fake_augmented_dive_7,aMPOLE . LED E27 9W,1023.1,339.7,False,0.52,Divers/Bazar
fake_augmented_dive_8,AMPPOUL LED e27,750.7,328.2,False,0.97,Divers/Bazar
fake_augmented_dive_9,aMPOUIE LEQ E27,919.9,366.2,False,0.93,Divers/Bazar
fake_augmented_dive_10,AMPOULe LED E27 9W,935.6,291.7,False,0.53,Divers/Bazar
fake_augmented_dive_11,AMPOULE LeD E27 9W,870.7,598.2,False,0.86,Divers/Bazar
fake_augmented_dive_12,4MPôuLLE IIED E27 9W,1017.0,400.7,False,0.09,Divers/Bazar
fake_augmented_dive_13,AMOULe LED E27 9W,764.1,574.8,False,0.2,Divers/Bazar
fake_augmented_dive_14,? AMPPOUL LÊD E27 9W,765.9,665.0,False,0.61,Divers/Bazar
fake_augmented_dive_0,PI[E AAA DURACEELL,847.0,381.9,False,0.68,Divers/Bazar
fake_augmented_dive_1,PPILEE AAA DURACELL,1041.4,497.5,False,0.66,Divers/Bazar
fake_augmented_dive_2,ILE # Ä@ drAceLI,988.0,536.5,False,0.31,Divers/Bazar
fake_augmented_dive_3,pILE AAADUrACELLL,716.4,697.2,False,0.79,Divers/Bazar
fake_augmented_dive_4,ILE 4ÀA DuRACELL,968.4,458.8,False,0.98,Divers/Bazar
fake_augmented_dive_5,PILE AAa QURAcELL,898.8,369.5,False,0.9,Divers/Bazar
fake_augmented_dive_6,P[E ÂAA DuRaC,912.5,652.2,False,0.47,Divers/Bazar
fake_augmented_dive_7,PI[ë A@A qUR@CEL1,906.4,351.5,False,0.08,Divers/Bazar
fake_augmented_dive_8,PlE AAA DURÂELL,1083.3,677.0,False,0.03,Divers/Bazar
fake_augmented_dive_9,: PILE AAÀ DUR4ELL,709.8,393.7,False,0.68,Divers/Bazar
fake_augmented_dive_10,PILe AAA 0URaELl,1027.1,431.9,False,0.64,Divers/Bazar
fake_augmented_dive_11,PILE a4A DURACELL,983.1,386.0,False,0.04,Divers/Bazar
fake_augmented_dive_12,P1LË AAA DURRACELL,832.6,490.4,False,0.51,Divers/Bazar
fake_augmented_dive_13,PILE AAA QURACEL,819.8,697.0,False,0.29,Divers/Bazar
fake_augmented_dive_14,P1E a4 QRACE,1038.5,298.6,False,0.58,Divers/Bazar
fake_augmented_dive_0,pl1e AA eNeRgI2ER x8,1129.1,393.8,False,0.93,Divers/Bazar
fake_augmented_dive_1,PILE ÀA eNErGIZÊR,852.5,550.1,False,0.86,Divers/Bazar
fake_augmented_dive_2,PILE A4 ENERGIZER,949.6,615.4,False,0.26,Divers/Bazar
fake_augmented_dive_3,I1E Aâ ÊNERGi2ER X8,998.3,406.6,False,0.53,Divers/Bazar
fake_augmented_dive_4,pILE AA ENÈRGI2ER,712.1,355.1,False,0.02,Divers/Bazar
fake_augmented_dive_5,PILEAA ENÉRG1ZËR x8,1000.2,446.4,False,0.8,Divers/Bazar
fake_augmented_dive_6,PIÉ 4Â ÉNErGIZER X8,939.6,582.2,False,0.73,Divers/Bazar
fake_augmented_dive_7,ILE AA ENErGIZeR X8,1127.6,651.0,False,0.14,Divers/Bazar
fake_augmented_dive_8,PIlE aÄ nEriZEr x8,1152.5,460.0,False,0.32,Divers/Bazar
fake_augmented_dive_9,PILE AA ENERGIZeR X8,775.4,334.9,False,0.69,Divers/Bazar
fake_augmented_dive_10,PILE @Â ENERGIZER X8,711.6,332.5,False,0.24,Divers/Bazar
fake_augmented_dive_11,p11E â@ EêRZER 8,754.1,472.3,False,0.63,Divers/Bazar
fake_augmented_dive_12,PILE AA ENERGIZ,731.4,303.1,False,0.02,Divers/Bazar
fake_augmented_dive_13,pIle AA enERGIZER * XX8,1053.5,529.8,False,0.92,Divers/Bazar
fake_augmented_dive_14,pILE AA ENERGIZeR x8,729.9,468.3,False,0.87,Divers/Bazar
fake_augmented_dive_0,pÂRApllu1- @ToM4,859.0,633.1,False,0.9,Divers/Bazar
fake_augmented_dive_1,P4RAPLUIE AUTOMAtiQUE,1143.9,341.2,False,0.91,Divers/Bazar
fake_augmented_dive_2,P4RAPUIEUTOMMAT,1171.9,522.8,False,0.47,Divers/Bazar
fake_augmented_dive_3,PARAPLUIE @MATIQUE,1098.8,435.9,False,0.09,Divers/Bazar
fake_augmented_dive_4,pARAPLU|É AUToMA,775.0,648.3,False,0.65,Divers/Bazar
fake_augmented_dive_5,PaRaPLUIE AUOMATIQUE,978.2,524.3,False,0.53,Divers/Bazar
fake_augmented_dive_6,PARAAPLUIE AUTOMAATIQUe,910.7,696.6,False,0.95,Divers/Bazar
fake_augmented_dive_7,PARAPLUIE AUOmATQUe,767.5,644.6,False,0.09,Divers/Bazar
fake_augmented_dive_8,PARAlUIeÂUTo@IQU,894.8,309.8,False,0.23,Divers/Bazar
fake_augmented_dive_9,PARApLUiË @UTQM7IQ,813.9,540.3,False,0.67,Divers/Bazar
fake_augmented_dive_10,PARApLUIIE AUUTOMATIqUE,933.5,563.1,False,0.23,Divers/Bazar
fake_augmented_dive_11,PARAPLUIEE AUT0MATIQUE,1146.3,309.7,False,0.61,Divers/Bazar
fake_augmented_dive_12,PArrPUiE @û+OMA7IQU,840.3,286.3,False,0.12,Divers/Bazar
fake_augmented_dive_13,pARAPlUIE AUTOMÀtIQ,802.2,488.1,False,0.2,Divers/Bazar
fake_augmented_dive_14,pRaPLUiE AU7OÀTIQUE,744.0,692.0,False,0.72,Divers/Bazar
fake_augmented_dive_0,LUNETTES SOLEIL,1184.4,635.0,False,0.14,Divers/Bazar
fake_augmented_dive_1,LUNETteS SLEEIL,843.2,303.4,False,0.54,Divers/Bazar
fake_augmented_dive_2,LUNET+ESso1II,1147.3,691.7,False,0.19,Divers/Bazar
fake_augmented_dive_3,' lUNEtTES SqLEIL,729.5,495.0,False,0.4,Divers/Bazar
fake_augmented_dive_4,lUnETTES soLEIL,971.8,572.8,False,0.85,Divers/Bazar
fake_augmented_dive_5,luNNè7TES SOEll,1099.8,550.6,False,0.38,Divers/Bazar
fake_augmented_dive_6,LLUNEtTES SOLEIL,1012.6,578.5,False,0.71,Divers/Bazar
fake_augmented_dive_7,LUNETeS SOLEIL,1012.8,388.3,False,0.3,Divers/Bazar
fake_augmented_dive_8,LuNTTes SOLeIL,805.7,433.5,False,0.12,Divers/Bazar
fake_augmented_dive_9,luNTTTTES sO1EIL,821.4,296.7,False,0.52,Divers/Bazar
fake_augmented_dive_10,LUNETTES SOEIL,1057.0,655.4,False,0.75,Divers/Bazar
fake_augmented_dive_11,LLuNETTES SOIEIL,706.9,446.1,False,0.35,Divers/Bazar
fake_augmented_dive_12,LUNETTEs SOLEI[,807.8,301.2,False,0.75,Divers/Bazar
fake_augmented_dive_13,LuNETTTE SSlEIL,754.6,599.0,False,0.34,Divers/Bazar
fake_augmented_dive_14,LUN7TeS SOLEiL,1073.2,560.6,False,0.17,Divers/Bazar
fake_augmented_dive_0,BBONNET HIVER,1173.3,585.3,False,0.6,Divers/Bazar
fake_augmented_dive_1,BOnNET HIVER,1058.6,475.8,False,0.82,Divers/Bazar
fake_augmented_dive_2,BONNET HIVER,852.4,380.9,False,0.97,Divers/Bazar
fake_augmented_dive_3,BONNeT hïvÈR,996.2,668.5,False,0.31,Divers/Bazar
fake_augmented_dive_4,BONNET HIVER,920.3,613.4,False,0.35,Divers/Bazar
fake_augmented_dive_5,BOOnnneT IVER,1011.0,512.7,False,0.27,Divers/Bazar
fake_augmented_dive_6,BONNE+ HiVÊR,708.2,601.1,False,0.42,Divers/Bazar
fake_augmented_dive_7,BONNET HIVER,818.5,255.6,False,0.2,Divers/Bazar
fake_augmented_dive_8,BNE HiiveR,1147.0,334.3,False,0.92,Divers/Bazar
fake_augmented_dive_9,BONNET HIVEER,1012.0,675.1,False,0.63,Divers/Bazar
fake_augmented_dive_10,BONNETT HIVER,1164.0,286.5,False,0.98,Divers/Bazar
fake_augmented_dive_11,bONNE+ H1Er,1071.2,597.0,False,0.42,Divers/Bazar
fake_augmented_dive_12,BONNET hIVER,832.5,553.3,False,0.03,Divers/Bazar
fake_augmented_dive_13,8OnnNe7hhIV,971.6,459.6,False,0.3,Divers/Bazar
fake_augmented_dive_14,BoNNTHI,913.2,466.0,False,0.1,Divers/Bazar
fake_augmented_dive_0,cHAUSSettTE$ CCQTON,710.3,272.9,False,0.67,Divers/Bazar
fake_augmented_dive_1,CHAUSSETTES COTOn X3,984.0,323.7,False,0.28,Divers/Bazar
fake_augmented_dive_2,CHAUSSETTEES COTON X3,840.9,689.4,False,0.35,Divers/Bazar
fake_augmented_dive_3,CHAuSSE+TES COTOONx3,1108.8,657.6,False,0.03,Divers/Bazar
fake_augmented_dive_4,HAUSSEtTE5 CO+oN X3,838.5,585.4,False,0.71,Divers/Bazar
fake_augmented_dive_5,* CHAUSSETTES COTON X3,890.9,317.8,False,0.18,Divers/Bazar
fake_augmented_dive_6,CHAUSSE+tES COTON X3,1017.8,457.5,False,0.62,Divers/Bazar
fake_augmented_dive_7,CHaUSSEtTES COTON X3,1079.3,278.9,False,0.05,Divers/Bazar
fake_augmented_dive_8,CHHASSEtTES cOTO,841.0,526.2,False,0.22,Divers/Bazar
fake_augmented_dive_9,ChhAUSSETTES c+0N X3,724.1,314.0,False,0.05,Divers/Bazar
fake_augmented_dive_10,CHAUSsETTES COTON X3,777.7,412.7,False,0.32,Divers/Bazar
fake_augmented_dive_11,CHAUsSEESS COtN X3,1007.9,396.8,False,0.46,Divers/Bazar
fake_augmented_dive_12,CHAUSSETTES COtN 3,1177.5,606.0,False,0.99,Divers/Bazar
fake_augmented_dive_13,CHAUS5ETTES CO7ON X3,1159.5,273.8,False,0.97,Divers/Bazar
fake_augmented_dive_14,CHA$SETTTES COTOn X3,1012.4,696.0,False,0.24,Divers/Bazar
fake_augmented_dive_0,AP1s ÀTiDERAPANT,770.8,564.1,False,0.03,Divers/Bazar
fake_augmented_dive_1,TaPi5 AN+IDEr@PAN+,814.1,520.1,False,0.1,Divers/Bazar
fake_augmented_dive_2,TAPIS ANTIQEAP,1174.3,546.1,False,0.35,Divers/Bazar
fake_augmented_dive_3,aP1s ANtIDER@P@,836.1,470.6,False,0.32,Divers/Bazar
fake_augmented_dive_4,7@PIS AANTI0Er@ANT,935.1,500.4,False,0.2,Divers/Bazar
fake_augmented_dive_5,"tAPLS , AtIDÊRaaPANT",1154.4,690.4,False,0.77,Divers/Bazar
fake_augmented_dive_6,TÀPIS ANTIDDERAPNT,821.8,530.0,False,0.82,Divers/Bazar
fake_augmented_dive_7,+aPIS ANTIDERApANT ?,896.2,470.4,False,0.43,Divers/Bazar
fake_augmented_dive_8,7ApIS AN+IDERap,939.7,434.3,False,0.44,Divers/Bazar
fake_augmented_dive_9,@PI5 @NTi0ERAP4NN,728.6,688.6,False,0.93,Divers/Bazar
fake_augmented_dive_10,TAPIS ANI0ErÄP,1144.2,595.7,False,0.97,Divers/Bazar
fake_augmented_dive_11,TaPIS 4NT1DERAP@NT,1026.6,314.7,False,0.77,Divers/Bazar
fake_augmented_dive_12,TAPISANTIDERAPAn,1052.3,320.8,False,0.13,Divers/Bazar
fake_augmented_dive_13,7APIS aNT1DErPANT,803.8,353.0,False,0.18,Divers/Bazar
fake_augmented_dive_14,TaPI$ AidEraaPA,733.5,694.0,False,0.11,Divers/Bazar
fake_augmented_dive_0,cInTRE Me@L X,1045.5,614.0,False,0.1,Divers/Bazar
fake_augmented_dive_1,CINTRE MTAL X10,870.0,611.8,False,0.55,Divers/Bazar
fake_augmented_dive_2,CINtRE META[ X10,1029.9,376.1,False,0.16,Divers/Bazar
fake_augmented_dive_3,CINTRE MEETAL X10,897.2,347.0,False,0.52,Divers/Bazar
fake_augmented_dive_4,CNTRÉ MEtÄl X,932.3,446.6,False,0.35,Divers/Bazar
fake_augmented_dive_5,_ CiNTRe MEETÄL X10,1017.1,434.7,False,0.28,Divers/Bazar
fake_augmented_dive_6,! CINTRe METAL X10,1053.4,641.0,False,0.08,Divers/Bazar
fake_augmented_dive_7,CIN7RÈ MME@[ X,1198.0,499.6,False,0.96,Divers/Bazar
fake_augmented_dive_8,CllNTTre MéTAL X10,1063.4,667.5,False,0.2,Divers/Bazar
fake_augmented_dive_9,C1+Re meaL x10,781.9,282.7,False,0.06,Divers/Bazar
fake_augmented_dive_10,ClN7RE METÀL X10,1039.3,594.0,False,0.15,Divers/Bazar
fake_augmented_dive_11,CINTRe MMEAL X10,938.3,396.3,False,0.95,Divers/Bazar
fake_augmented_dive_12,CINTTRE MEAL,1172.2,332.1,False,0.08,Divers/Bazar
fake_augmented_dive_13,CINTRÈ METAL X10,1164.9,503.5,False,0.47,Divers/Bazar
fake_augmented_dive_14,CInTRE METAL,713.8,615.6,False,0.34,Divers/Bazar
fake_augmented_dive_0,JOUET EvEIL bEBE,747.3,362.6,False,0.26,Divers/Bazar
fake_augmented_dive_1,JOUE7 EVEIL BEBe,782.7,629.9,False,0.86,Divers/Bazar
fake_augmented_dive_2,J0UET eVeIL BEBE,871.5,515.5,False,0.99,Divers/Bazar
fake_augmented_dive_3,JOUET EVeIl BeBË,1184.2,283.5,False,0.25,Divers/Bazar
fake_augmented_dive_4,JOOUET EVEIl B,1046.7,339.5,False,0.76,Divers/Bazar
fake_augmented_dive_5,JouETT EVel[ BEÉ,1184.2,413.4,False,0.96,Divers/Bazar
fake_augmented_dive_6,jOET Evell 8e,964.6,319.2,False,0.11,Divers/Bazar
fake_augmented_dive_7,jj0ET EvEI BEBE,946.9,637.2,False,0.42,Divers/Bazar
fake_augmented_dive_8,JOUe7 EVE|L BEBE,708.7,363.2,False,0.94,Divers/Bazar
fake_augmented_dive_9,JOUET EVEIL BEBÉ,764.1,436.2,False,0.24,Divers/Bazar
fake_augmented_dive_10,JoUET evEILL B,1080.4,341.1,False,0.04,Divers/Bazar
fake_augmented_dive_11,JOET eVEIL BÊ,1031.4,250.1,False,0.39,Divers/Bazar
fake_augmented_dive_12,JOUET EVEIL,823.2,592.6,False,0.84,Divers/Bazar
fake_augmented_dive_13,jOUET EVEIL : BEBE,1076.7,535.8,False,0.78,Divers/Bazar
fake_augmented_dive_14,JOUeT EVEIL BEBE,929.1,513.6,False,0.42,Divers/Bazar
fake_augmented_dive_0,IVRÊ eFnTT IMAIER,982.3,412.1,False,0.17,Divers/Bazar
fake_augmented_dive_1,L|vRE ENFANT lMAAG,965.0,266.6,False,0.21,Divers/Bazar
fake_augmented_dive_2,LIVRE ENFANT IMAGIER,760.3,495.7,False,0.03,Divers/Bazar
fake_augmented_dive_3,LIVR ENFANT IMAGIER,1188.3,349.5,False,0.04,Divers/Bazar
fake_augmented_dive_4,[IvE ENfaNT |mccER,1111.0,361.4,False,0.43,Divers/Bazar
fake_augmented_dive_5,IIVRE ENFAnT iMAGIER,787.6,423.5,False,0.57,Divers/Bazar
fake_augmented_dive_6,IVRÉ ENf4N iMAGIER,1038.5,344.9,False,0.95,Divers/Bazar
fake_augmented_dive_7,LIVRE ENfANT 1MA,902.6,465.1,False,0.45,Divers/Bazar
fake_augmented_dive_8,LIVRE eNfANTIMAG,805.6,658.2,False,0.09,Divers/Bazar
fake_augmented_dive_9,LIVRE ? ENFANT IMAGIER,1050.5,251.5,False,0.54,Divers/Bazar
fake_augmented_dive_10,LIVRe ENFANT IMAGIER,948.9,257.1,False,0.4,Divers/Bazar
fake_augmented_dive_11,LIVRE eNFANT iM,916.0,441.3,False,0.99,Divers/Bazar
fake_augmented_dive_12,LIvRE ENFANT lMAGIEr,868.6,687.1,False,0.03,Divers/Bazar
fake_augmented_dive_13,lIVRE ENFANT IM@GIR,719.3,265.1,False,0.82,Divers/Bazar
fake_augmented_dive_14,"LIVRE , ENFAANT ImaGIER",814.0,345.3,False,0.18,Divers/Bazar
fake_augmented_dive_0,CRRAYOnS COUeUR 12,953.1,587.6,False,0.43,Divers/Bazar
fake_augmented_dive_1,CRAYONSCoULEûR X12,728.4,510.4,False,0.41,Divers/Bazar
fake_augmented_dive_2,CR4YQN5 C0lER X12,1017.3,677.6,False,0.21,Divers/Bazar
fake_augmented_dive_3,Crr@Y0n5 CQUUleUR,757.5,335.6,False,0.72,Divers/Bazar
fake_augmented_dive_4,CCRAY0s COuuleUR XX12,748.1,323.8,False,0.95,Divers/Bazar
fake_augmented_dive_5,CR@YONS COULEUR X12,1189.5,576.1,False,0.07,Divers/Bazar
fake_augmented_dive_6,CrÂYOn$ _ COU1ËUr X12,1048.0,385.3,False,0.47,Divers/Bazar
