nom_fichier,texte_brut,y_centre,x_gauche,est_un_prix,confiance_ocr,categorie_cible
image copy 18_aug_0.png,"1,02,17",1457.0,317.0,True,0.84,
image copy 18_aug_0.png,16.55 8236 02 0024,1456.0,453.0,True,0.92,
image copy 18_aug_0.png,124,1455.0,777.0,False,0.47,
image copy 18_aug_0.png,Mercl,1503.0,425.0,False,0.52,
image copy 18_aug_0.png,de,1503.0,545.0,False,1.0,
image copy 18_aug_0.png,vofre,1503.0,603.0,False,0.98,
image copy 18_aug_0.png,vIste,1501.5,720.0,False,0.43,
image copy 18_aug_0.png,TEL,1549.0,427.0,False,0.96,
image copy 18_aug_0.png,04,1547.0,541.0,False,1.0,
image copy 18_aug_0.png,79.81,1548.0,603.0,True,0.7,
image copy 18_aug_0.png,30. 95,1547.0,719.0,False,0.56,
image copy 18_aug_1.png,Carrefour,103.5,344.0,False,0.94,
image copy 18_aug_1.png,market,159.0,439.0,False,0.67,
image copy 18_aug_1.png,CARREFOUR,241.5,428.0,False,0.72,
image copy 18_aug_1.png,MARKET,243.0,627.0,False,0.98,
image copy 18_aug_1.png,BELLE,233.0,765.0,False,0.58,
image copy 18_aug_1.png,vous,289.5,255.0,False,0.99,
image copy 18_aug_1.png,souhanfe,287.0,353.0,False,0.54,
image copy 18_aug_1.png,la,287.0,531.0,False,0.35,
image copy 18_aug_1.png,b)envenue,288.0,590.0,False,0.38,
image copy 18_aug_1.png,SAC POIGN,331.0,371.0,False,0.47,
image copy 18_aug_1.png,"0, 15",334.0,783.0,False,0.59,
image copy 18_aug_1.png,400G,379.0,373.0,False,0.96,
image copy 18_aug_1.png,MALTESERS POC,379.0,457.0,False,0.68,
image copy 18_aug_1.png,"4,82",381.0,785.0,True,1.0,
image copy 18_aug_1.png,coca COLA B(6X}ScI,428.0,371.0,False,0.08,
image copy 18_aug_1.png,"2,55",428.0,783.0,True,0.57,
image copy 18_aug_1.png,CRISTAL,475.0,372.0,False,0.54,
image copy 18_aug_1.png,FINE,475.0,509.0,False,0.99,
image copy 18_aug_1.png,Asso,475.0,595.0,False,0.33,
image copy 18_aug_1.png,40,474.0,818.0,False,0.87,
image copy 18_aug_1.png,CRISTAL,521.0,372.0,False,0.51,
image copy 18_aug_1.png,FINE AsS0,521.0,509.0,False,0.24,
image copy 18_aug_1.png,40,521.0,817.0,False,0.95,
image copy 18_aug_1.png,KINDER BuENO,567.5,375.0,False,0.44,
image copy 18_aug_1.png,T1ox2,567.0,597.0,False,0.2,
image copy 18_aug_1.png,90,567.0,815.0,False,0.57,
image copy 18_aug_1.png,1kg PoT,613.0,377.0,False,0.41,
image copy 18_aug_1.png,NUTELLA,613.0,511.0,False,0.53,
image copy 18_aug_1.png,79,612.0,818.0,False,1.0,
image copy 18_aug_1.png,"EUR""",661.0,289.0,False,0.53,
image copy 18_aug_1.png,TOT,660.0,632.0,False,0.46,
image copy 18_aug_1.png,"20,01",660.0,766.0,True,1.0,
image copy 18_aug_1.png,Total,754.0,239.0,False,0.93,
image copy 18_aug_1.png,Alirentalre,753.0,341.0,False,0.45,
image copy 18_aug_1.png,"17,06",752.0,769.0,True,1.0,
image copy 18_aug_1.png,Total,799.0,239.0,False,0.91,
image copy 18_aug_1.png,Non Alinentaire,797.0,341.0,False,0.61,
image copy 18_aug_1.png,"2, 95",795.0,785.0,False,0.82,
image copy 18_aug_1.png,EUR,885.5,289.0,False,0.99,
image copy 18_aug_1.png,Espèces,887.0,374.0,False,0.62,
image copy 18_aug_1.png,"50, 01",882.0,766.0,False,0.65,
image copy 18_aug_1.png,EUR,931.0,291.0,False,0.58,
image copy 18_aug_1.png,RENDRE,929.0,411.0,False,0.92,
image copy 18_aug_1.png,"1<30,00",930.0,625.0,True,0.06,
image copy 18_aug_1.png,NOMBRE,973.0,241.0,False,0.77,
image copy 18_aug_1.png,D'ARTICLES,971.0,361.0,False,0.97,
image copy 18_aug_1.png,Lilllll_lll_l g,997.0,610.0,False,0.0,
image copy 18_aug_1.png,Bravo,1106.0,348.0,False,0.9,
image copy 18_aug_1.png,voub,1110.0,452.0,False,0.31,
image copy 18_aug_1.png,avez cunule,1105.5,535.0,False,0.77,
image copy 18_aug_1.png,2.0,1152.0,349.0,False,0.97,
image copy 18_aug_1.png,Vlanetfe(8) Par operatlon,1195.5,347.0,False,0.58,
image copy 18_aug_1.png,TvA,1330.0,308.0,False,0.5,
image copy 18_aug_1.png,6:,1330.0,374.0,False,0.97,
image copy 18_aug_1.png,"5,50* EUR",1328.0,425.0,True,0.42,
image copy 18_aug_1.png,"16,17",1326.0,683.0,True,1.0,
image copy 18_aug_1.png,"0, 89",1324.0,851.0,False,0.68,
image copy 18_aug_1.png,Tva,1372.0,308.0,False,0.51,
image copy 18_aug_1.png,"7;20,00%  EUR",1372.0,375.0,True,0.65,
image copy 18_aug_1.png,"2, 46",1369.0,699.0,False,0.76,
image copy 18_aug_1.png,"0,49",1366.0,852.0,True,0.9,
image copy 18_aug_1.png,=288,1413.0,381.0,False,0.26,
image copy 18_aug_1.png,ToTaL,1413.0,461.0,False,0.33,
image copy 18_aug_1.png,Tva,1413.0,563.0,False,0.41,
image copy 18_aug_1.png,EUR,1413.0,699.0,False,1.0,
image copy 18_aug_1.png,"1,38",1412.0,853.0,True,1.0,
image copy 18_aug_1.png,"1,02,17",1457.0,317.0,True,0.7,
image copy 18_aug_1.png,16.55 8236 02 0024,1457.0,453.0,True,0.55,
image copy 18_aug_1.png,124,1455.0,777.0,False,0.47,
image copy 18_aug_1.png,Mercl,1503.0,425.0,False,0.43,
image copy 18_aug_1.png,de,1503.0,545.0,False,1.0,
image copy 18_aug_1.png,vofre,1503.0,603.0,False,0.97,
image copy 18_aug_1.png,vIsfe,1502.5,720.0,False,0.39,
image copy 18_aug_1.png,TEL,1549.0,427.0,False,0.98,
image copy 18_aug_1.png,04,1549.0,543.0,False,1.0,
image copy 18_aug_1.png,79,1549.0,603.0,False,1.0,
image copy 18_aug_1.png,81,1548.0,661.0,False,1.0,
image copy 18_aug_1.png,30 .95,1547.0,721.0,False,0.73,
image copy 18_aug_2.png,market,156.5,503.0,False,1.0,
image copy 18_aug_2.png,Carrefour,236.5,485.0,False,0.3,
image copy 18_aug_2.png,te,279.0,529.0,False,0.78,
image copy 18_aug_2.png,La,285.0,587.0,False,0.88,
image copy 18_aug_2.png,61,293.0,645.0,False,0.46,
image copy 18_aug_2.png,SAC,313.0,421.0,False,0.77,
image copy 18_aug_2.png,400g,361.0,419.0,False,0.31,
image copy 18_aug_2.png,"0,15",359.0,833.0,True,0.91,
image copy 18_aug_2.png,POC,388.0,673.0,False,0.98,
image copy 18_aug_2.png,Coca Cola,413.5,410.0,False,0.22,
image copy 18_aug_2.png,"4,82",406.5,827.0,True,0.83,
image copy 18_aug_2.png,"2,55",454.0,821.0,True,0.93,
image copy 18_aug_2.png,Asso,479.5,627.0,False,0.42,
image copy 18_aug_2.png,40,502.0,852.0,False,0.96,
image copy 18_aug_2.png,FINE,517.0,539.0,False,0.6,
image copy 18_aug_2.png,KInDER,550.5,396.0,False,0.52,
image copy 18_aug_2.png,40,549.0,846.0,False,0.96,
image copy 18_aug_2.png,BueNo T10x2,568.5,515.0,False,0.21,
image copy 18_aug_2.png,ikg PoT,597.5,395.0,False,0.31,
image copy 18_aug_2.png,90,594.0,840.0,False,0.96,
image copy 18_aug_2.png,EUR:,631.5,303.0,False,0.33,
image copy 18_aug_2.png,"4,79",639.0,801.0,True,0.93,
image copy 18_aug_2.png,TOT,667.0,647.0,False,0.59,
image copy 18_aug_2.png,01,686.0,830.0,False,1.0,
image copy 18_aug_2.png,Total Al,722.0,243.0,False,0.74,
image copy 18_aug_2.png,Total,763.5,240.0,False,0.98,
image copy 18_aug_2.png,Al,779.0,409.0,False,0.47,
image copy 18_aug_2.png,"17,06",775.0,773.0,True,0.99,
image copy 18_aug_2.png,"2,95",819.0,783.0,True,1.0,
image copy 18_aug_2.png,EUR,855.0,283.0,False,0.4,
image copy 18_aug_2.png,EuR,899.5,277.0,False,0.59,
image copy 18_aug_2.png,RENDRE,913.5,394.0,False,0.54,
image copy 18_aug_2.png,01,907.0,805.0,False,1.0,
image copy 18_aug_2.png,NohBRE,939.0,221.0,False,0.21,
image copy 18_aug_2.png,00,952.0,800.0,False,0.51,
image copy 18_aug_2.png,Cs,967.0,852.0,False,0.0,
image copy 18_aug_2.png,Llll1,1011.5,583.0,False,0.01,
image copy 18_aug_2.png,Bravo vous,1087.5,313.0,False,0.99,
image copy 18_aug_2.png,22,1103.0,883.0,False,0.0,
image copy 18_aug_2.png,2.0,1126.0,313.0,False,0.53,
image copy 18_aug_2.png,cunule,1113.5,584.0,False,0.99,
image copy 18_aug_2.png,Vlsnettel 0 ),1176.5,302.0,False,0.17,
image copy 18_aug_2.png,Par,1193.0,510.0,False,0.93,
image copy 18_aug_2.png,operat lon,1203.0,574.0,False,0.63,
image copy 18_aug_2.png,6:,1304.0,318.0,False,0.92,
image copy 18_aug_2.png,"5,50* EUR",1315.0,368.0,True,0.76,
image copy 18_aug_2.png,7:,1345.0,316.0,False,0.9,
image copy 18_aug_2.png,0o* EUR,1359.0,397.0,False,0.25,
image copy 18_aug_2.png,"16,17",1337.0,625.0,True,1.0,
image copy 18_aug_2.png,"0, 89",1352.0,793.0,False,0.62,
image copy 18_aug_2.png,ToTAl,1399.5,392.0,False,0.23,
image copy 18_aug_2.png,"2, 96",1381.0,637.0,False,0.72,
image copy 18_aug_2.png,"0,99",1395.0,789.0,True,0.57,
image copy 18_aug_2.png,"1.02,17",1430.0,247.0,True,0.26,
image copy 18_aug_2.png,Tva,1408.5,495.0,False,0.4,
image copy 18_aug_2.png,EUR,1423.0,631.0,False,1.0,
image copy 18_aug_2.png,16.55 8236,1447.0,380.0,True,0.78,
image copy 18_aug_2.png,"1,38",1440.0,785.0,True,1.0,
image copy 18_aug_2.png,02 0024 124,1467.0,566.0,False,0.96,
image copy 18_aug_2.png,de,1496.0,467.0,False,1.0,
image copy 18_aug_2.png,viste,1516.5,640.0,False,0.92,
image copy 18_aug_2.png,04.79.81.30.95,1552.0,456.0,True,0.76,
image copy 18_aug_2.png,Carrefour,75.74,426.21,False,0.7,
image copy 18_aug_2.png,HARKET,247.36,689.11,False,0.67,
image copy 18_aug_2.png,vous,254.35,313.08,False,0.92,
image copy 18_aug_2.png,BELLE,261.97,827.11,False,0.66,
image copy 18_aug_2.png,souhal,262.84,411.05,False,0.65,
image copy 18_aug_2.png,envenue,294.66,687.27,False,0.9,
image copy 18_aug_2.png,POIGN,315.99,493.05,False,0.99,
image copy 18_aug_2.png,HAL,364.82,505.93,False,0.47,
image copy 18_aug_2.png,IESERS,369.9,559.09,False,0.78,
image copy 18_aug_2.png,BgxsSCL,421.76,587.17,False,0.18,
image copy 18_aug_2.png,CRISTAL,449.31,411.15,False,0.82,
image copy 18_aug_2.png,FINE,465.1,546.96,False,0.6,
image copy 18_aug_2.png,CRISTAL,496.88,407.13,False,0.44,
image copy 18_aug_2.png,Asso,520.14,627.01,False,0.43,
image copy 18_aug_2.png,Nutella,601.27,534.22,False,0.44,
image copy 18_aug_2.png,"20 ,",676.37,782.96,False,0.5,
image copy 18_aug_2.png,ireotalre,728.73,385.15,False,0.21,
image copy 18_aug_2.png,Non,769.28,344.9,False,0.97,
image copy 18_aug_2.png,Inentaire,778.68,449.17,False,0.27,
image copy 18_aug_2.png,Especes,858.78,370.17,False,0.97,
image copy 18_aug_2.png,"50,5",898.37,758.96,False,0.26,
image copy 18_aug_2.png,"30 ,",942.83,753.93,False,0.48,
image copy 18_aug_2.png,ARTICLES,945.75,380.18,False,0.97,
image copy 18_aug_2.png,avez,1098.88,503.15,False,0.89,
image copy 18_aug_2.png,Iva,1293.33,252.9,False,0.61,
image copy 18_aug_2.png,Iva,1335.33,248.9,False,0.72,
image copy 18_aug_2.png,"20 , €",1345.86,348.98,False,0.4,
image copy 18_aug_2.png,2892,1384.69,315.2,False,0.1,
image copy 18_aug_2.png,Hercl,1477.97,353.05,False,0.48,
image copy 18_aug_2.png,vofre,1497.96,529.05,False,0.66,
image copy 18_aug_2.png,TEL,1523.35,347.01,False,0.36,
image copy 19_aug_0.png,7el,197.0,237.0,False,0.17,
image copy 19_aug_0.png,61j0,201.0,317.0,False,0.26,
image copy 19_aug_0.png,""" 61",211.0,293.0,False,0.62,
image copy 19_aug_0.png,31,233.0,317.0,False,0.09,
image copy 19_aug_0.png,216,241.0,361.0,False,0.18,
image copy 19_aug_0.png,Pu <,296.0,306.0,False,0.51,
image copy 19_aug_0.png,0ie,303.0,345.0,False,0.38,
image copy 19_aug_0.png,7605,342.0,107.0,False,0.15,
image copy 19_aug_0.png,72192,380.5,303.0,False,0.12,
image copy 19_aug_0.png,36,381.0,387.0,False,0.15,
image copy 19_aug_0.png,1488,395.0,379.0,False,0.11,
image copy 19_aug_0.png,406,400.0,93.0,False,0.28,
image copy 19_aug_0.png,719,408.0,383.0,False,0.44,
image copy 19_aug_0.png,(80G,427.0,83.0,False,0.13,
image copy 19_aug_0.png,8a1,417.0,191.0,False,0.17,
image copy 19_aug_0.png,679,424.0,381.0,False,0.81,
image copy 19_aug_0.png,Bleo €,444.0,160.0,False,0.4,
image copy 19_aug_0.png,39,446.0,388.0,False,0.16,
image copy 19_aug_0.png,AIX,473.0,163.0,False,0.06,
image copy 19_aug_0.png,752,468.0,389.0,False,0.36,
image copy 19_aug_0.png,299,496.0,369.0,False,0.94,
image copy 19_aug_0.png,"17,97",510.0,361.0,True,0.58,
image copy 19_aug_0.png,"8,99",526.0,365.0,True,0.21,
image copy 19_aug_0.png,1176,536.0,58.0,False,0.74,
image copy 19_aug_0.png,99,571.0,371.0,False,0.82,
image copy 19_aug_0.png,20,587.0,367.0,False,0.94,
image copy 19_aug_0.png,360-,602.0,353.0,False,0.3,
image copy 19_aug_0.png,14,615.0,41.0,False,0.31,
image copy 19_aug_0.png,"13,45",618.0,342.0,True,0.3,
image copy 19_aug_0.png,IoiRl,636.0,160.0,False,0.12,
image copy 19_aug_0.png,nS,690.0,62.0,False,0.05,
image copy 19_aug_0.png,"40,89",698.0,331.0,True,0.19,
image copy 19_aug_0.png,"{0,89",732.0,324.0,True,0.24,
image copy 19_aug_0.png,819no7e,112.11,262.33,False,0.0,
image copy 19_aug_0.png,Garrefour,126.58,190.37,False,0.84,
image copy 19_aug_0.png,7ans,174.76,229.2,False,0.07,
image copy 19_aug_0.png,Lui,201.6,191.57,False,0.09,
image copy 19_aug_0.png,84228,214.58,251.59,False,0.01,
image copy 19_aug_0.png,Dae,222.63,205.28,False,0.18,
image copy 19_aug_0.png,ano,250.39,329.03,False,0.82,
image copy 19_aug_0.png,aslcalO,254.05,127.39,False,0.09,
image copy 19_aug_0.png,74g,282.88,119.11,False,0.05,
image copy 19_aug_0.png,FŒ1,292.67,175.28,False,0.06,
image copy 19_aug_0.png,[ie,305.14,379.23,False,0.02,
image copy 19_aug_0.png,1976,308.37,111.23,False,0.73,
image copy 19_aug_0.png,Saies,317.16,147.28,False,0.21,
image copy 19_aug_0.png,Poalee,324.73,259.2,False,0.09,
image copy 19_aug_0.png,Fooi,329.4,209.14,False,0.06,
image copy 19_aug_0.png,aredlote,332.57,306.35,False,0.01,
image copy 19_aug_0.png,Filra,344.81,141.14,False,0.06,
image copy 19_aug_0.png,Knis,352.17,183.28,False,0.07,
image copy 19_aug_0.png,8aai,351.68,255.23,False,0.07,
image copy 19_aug_0.png,ccclate,360.59,301.33,False,0.01,
image copy 19_aug_0.png,120g,366.41,99.2,False,0.34,
image copy 19_aug_0.png,Ainor,374.26,135.2,False,0.04,
image copy 19_aug_0.png,Aralee,379.76,249.26,False,0.06,
image copy 19_aug_0.png,Srr[,382.75,185.2,False,0.02,
image copy 19_aug_0.png,Iertalote,387.56,297.42,False,0.04,
image copy 19_aug_0.png,Pafklio,399.11,119.39,False,0.09,
image copy 19_aug_0.png,Peane,408.73,243.2,False,0.08,
image copy 19_aug_0.png,arcaloie,416.58,291.35,False,0.05,
image copy 19_aug_0.png,AInP,430.27,113.26,False,0.05,
image copy 19_aug_0.png,84alee,435.62,238.31,False,0.02,
image copy 19_aug_0.png,Ieccalete,446.61,286.31,False,0.02,
image copy 19_aug_0.png,71746,453.85,77.2,False,0.17,
image copy 19_aug_0.png,Klnoer,461.27,113.26,False,0.04,
image copy 19_aug_0.png,8442,464.84,303.14,False,0.11,
image copy 19_aug_0.png,Qcalec,465.62,232.31,False,0.05,
image copy 19_aug_0.png,Jeetaai,476.1,281.28,False,0.03,
image copy 19_aug_0.png,Aoes,483.68,70.35,False,0.07,
image copy 19_aug_0.png,988,494.32,297.11,False,0.17,
image copy 19_aug_0.png,Qcalee,496.16,226.31,False,0.05,
image copy 19_aug_0.png,Pof,498.72,151.23,False,0.19,
image copy 19_aug_0.png,indar,501.2,67.2,False,0.21,
image copy 19_aug_0.png,aredote,506.03,275.65,False,0.02,
image copy 19_aug_0.png,eule,517.3,149.07,False,0.19,
image copy 19_aug_0.png,SRoi,537.36,95.23,False,0.11,
image copy 19_aug_0.png,Beaise,541.67,217.26,False,0.18,
image copy 19_aug_0.png,PtitS,545.31,147.31,False,0.35,
image copy 19_aug_0.png,1222cioi,551.11,267.33,False,0.02,
image copy 19_aug_0.png,Iotel,563.36,45.28,False,0.79,
image copy 19_aug_0.png,Alentair,569.55,91.42,False,0.13,
image copy 19_aug_0.png,Avalee,572.7,211.23,False,0.09,
image copy 19_aug_0.png,Iardiote,582.64,261.28,False,0.07,
image copy 19_aug_0.png,RrtiQES,616.19,63.37,False,0.08,
image copy 19_aug_0.png,Aant,638.84,203.28,False,0.1,
image copy 19_aug_0.png,ioia,644.39,25.2,False,0.51,
image copy 19_aug_0.png,RNISES,646.74,247.31,False,0.25,
image copy 19_aug_0.png,ReHSE,650.79,71.28,False,0.1,
image copy 19_aug_0.png,Jedlaie,659.18,123.37,False,0.14,
image copy 19_aug_0.png,"83,84",660.81,334.31,True,0.38,
image copy 19_aug_0.png,Ioia,679.39,17.26,False,0.44,
image copy 19_aug_0.png,Aanages,691.18,93.37,False,0.13,
image copy 19_aug_0.png,JOR,706.44,191.23,False,0.09,
image copy 19_aug_0.png,ATIQES,716.84,39.08,False,0.43,
image copy 19_aug_0.png,ioia,733.39,139.26,False,0.42,
image copy 19_aug_0.png,Pafe,741.47,200.02,False,0.28,
image copy 19_aug_1.png,Benvene  chez,129.0,193.0,False,0.65,
image copy 19_aug_1.png,Carrefour,160.0,124.0,False,0.64,
image copy 19_aug_1.png,Mans,198.0,177.0,False,0.53,
image copy 19_aug_1.png,Iel,214.0,191.0,False,0.13,
image copy 19_aug_1.png,"43,61",211.0,249.0,True,0.55,
image copy 19_aug_1.png,"30, 79",209.0,291.0,False,0.45,
image copy 19_aug_1.png,Lundu,234.0,147.0,False,0.29,
image copy 19_aug_1.png,Sanedt de,230.0,209.0,False,0.47,
image copy 19_aug_1.png,21h,225.0,321.0,False,0.86,
image copy 19_aug_1.png,Dinanche de 8h30,248.0,167.0,False,0.55,
image copy 19_aug_1.png,P.u * @TE,288.0,283.0,False,0.34,
image copy 19_aug_1.png,KontAnTe,283.0,353.0,False,0.16,
image copy 19_aug_1.png,DeSIGNATION,298.5,98.0,False,0.56,
image copy 19_aug_1.png,266G LS RECETT BOU,326.0,98.0,False,0.45,
image copy 19_aug_1.png,Innédiate,329.5,292.0,False,0.61,
image copy 19_aug_1.png,Renlse,335.0,245.0,False,0.98,
image copy 19_aug_1.png,1976 ShARtIES PocH,353.0,100.0,False,0.2,
image copy 19_aug_1.png,Irinédiate,357.0,294.0,False,0.44,
image copy 19_aug_1.png,"3,64",351.0,383.0,True,0.92,
image copy 19_aug_1.png,Renase,362.0,247.0,False,0.43,
image copy 19_aug_1.png,1922,371.0,317.0,False,0.44,
image copy 19_aug_1.png,268G,386.0,100.0,False,0.57,
image copy 19_aug_1.png,HOHENTS,379.5,178.0,False,0.79,
image copy 19_aug_1.png,Inrédiate,386.0,296.0,False,0.93,
image copy 19_aug_1.png,Renise,391.0,251.0,False,0.52,
image copy 19_aug_1.png,1206 KINDER,412.5,103.0,False,0.59,
image copy 19_aug_1.png,Innédiate,414.0,300.0,False,0.58,
image copy 19_aug_1.png,Renise,420.0,251.0,False,0.46,
image copy 19_aug_1.png,406,445.0,103.0,False,0.88,
image copy 19_aug_1.png,RAFFAELLO BOUL,440.0,128.0,False,0.59,
image copy 19_aug_1.png,Renise Innédlate,445.5,252.0,False,0.78,
image copy 19_aug_1.png,99/2,458.0,323.0,False,0.93,
image copy 19_aug_1.png,"5,98",452.0,393.0,True,1.0,
image copy 19_aug_1.png,80g KINDER,472.0,102.0,False,0.64,
image copy 19_aug_1.png,Innédiate,474.0,304.0,False,0.68,
image copy 19_aug_1.png,"2,99",467.0,395.0,True,0.63,
image copy 19_aug_1.png,Renise,479.0,255.0,False,0.98,
image copy 19_aug_1.png,"17,97",481.0,389.0,True,0.82,
image copy 19_aug_1.png,MIX BO,497.0,191.0,False,0.49,
image copy 19_aug_1.png,9943,488.0,325.0,False,0.78,
image copy 19_aug_1.png,174G,506.0,103.0,False,0.78,
image copy 19_aug_1.png,Renise Innédiate,505.5,256.0,False,0.56,
image copy 19_aug_1.png,"3,09",511.0,401.0,True,1.0,
image copy 19_aug_1.png,AHANDES EN,535.5,102.0,False,0.43,
image copy 19_aug_1.png,6 kinder aIx,553.0,91.0,False,0.15,
image copy 19_aug_1.png,Renise Innédiate,551.5,259.0,False,0.76,
image copy 19_aug_1.png,"7,20",557.0,405.0,True,0.95,
image copy 19_aug_1.png,1176 SACh,583.0,102.0,False,0.23,
image copy 19_aug_1.png,PTITS,576.0,194.0,False,0.99,
image copy 19_aug_1.png,Renise Innédiate,582.5,261.0,False,0.64,
image copy 19_aug_1.png,"3,60-",574.0,407.0,True,0.98,
image copy 19_aug_1.png,"43, 45",590.0,401.0,False,0.75,
image copy 19_aug_1.png,Total AlInentaire,614.0,98.0,False,0.69,
image copy 19_aug_1.png,REMISES,645.0,314.0,False,0.55,
image copy 19_aug_1.png,"83,84",639.0,405.0,True,0.94,
image copy 19_aug_1.png,14 ARTICLES,664.0,108.0,False,0.96,
image copy 19_aug_1.png,total,654.5,226.0,False,0.15,
image copy 19_aug_1.png,"40,39-",670.0,409.0,True,0.54,
image copy 19_aug_1.png,IMhediatE,688.5,198.0,False,0.07,
image copy 19_aug_1.png,"40,39 -",704.0,412.0,True,0.55,
image copy 19_aug_1.png,DES,733.0,149.0,False,0.42,
image copy 19_aug_1.png,Anantages W JUR,724.0,175.0,False,0.21,
image copy 19_aug_1.png,ToTAL,738.0,102.0,False,0.42,
image copy 19_aug_1.png,"43,45",737.5,412.0,True,0.76,
image copy 19_aug_1.png,Toia,757.0,235.0,False,0.21,
image copy 19_aug_1.png,PAYER,751.0,292.0,False,0.27,
image copy 19_aug_1.png,8630,227.91,274.26,False,0.64,
image copy 19_aug_1.png,12h30,244.38,292.26,False,0.99,
image copy 19_aug_1.png,HILKA,384.7,134.65,False,0.64,
image copy 19_aug_1.png,SURPRI,410.2,186.59,False,0.98,
image copy 19_aug_1.png,Bueno,471.35,182.51,False,0.3,
image copy 19_aug_1.png,KINDER,505.25,138.51,False,0.87,
image copy 19_aug_1.png,PouDRE,530.14,182.84,False,0.26,
image copy 19_aug_1.png,Puzzle,548.24,184.51,False,0.91,
image copy 19_aug_1.png,Avant,653.25,269.78,False,0.29,
image copy 19_aug_1.png,REHISE,697.14,144.84,False,0.83,
image copy 19_aug_1.png,Toial,703.23,98.78,False,0.14,
image copy 19_aug_2.png,Fh;,128.0,291.0,False,0.25,
image copy 19_aug_2.png,Garrefour,150.5,150.0,False,1.0,
image copy 19_aug_2.png,Le,185.0,175.0,False,0.21,
image copy 19_aug_2.png,Hnns02,190.0,203.0,False,0.11,
image copy 19_aug_2.png,Tel,205.0,213.0,False,0.41,
image copy 19_aug_2.png,"02 1,61, Jo",211.0,249.0,True,0.23,
image copy 19_aug_2.png,Lunndde,219.0,167.0,False,0.13,
image copy 19_aug_2.png,Soredi,225.0,228.0,False,0.2,
image copy 19_aug_2.png,Ano,228.0,295.0,False,0.29,
image copy 19_aug_2.png,216,232.0,341.0,False,0.86,
image copy 19_aug_2.png,Dicanche de 8h30,240.0,183.0,False,0.14,
image copy 19_aug_2.png,12ho,247.0,311.0,False,0.32,
image copy 19_aug_2.png,œSIGMATION,281.0,109.0,False,0.17,
image copy 19_aug_2.png,Pu,292.0,295.0,False,0.65,
image copy 19_aug_2.png,01e,295.0,335.0,False,0.17,
image copy 19_aug_2.png,Hontante,297.0,367.0,False,0.36,
image copy 19_aug_2.png,2666 LS RECETT BQU,312.0,108.0,False,0.23,
image copy 19_aug_2.png,9466,325.0,387.0,False,0.54,
image copy 19_aug_2.png,1976 ShartiES PoCH,338.5,104.0,False,0.12,
image copy 19_aug_2.png,Renise Icrediate,333.5,251.0,False,0.22,
image copy 19_aug_2.png,268g HILKA MoenTS,368.0,102.0,False,0.1,
image copy 19_aug_2.png,Renise Incedlate,360.5,250.0,False,0.29,
image copy 19_aug_2.png,8404,366.0,387.0,False,0.28,
image copy 19_aug_2.png,19 2,377.0,317.0,False,0.4,
image copy 19_aug_2.png,1206 KINDER SURPRI,396.0,98.0,False,0.38,
image copy 19_aug_2.png,Renise Irrediate,390.5,247.0,False,0.45,
image copy 19_aug_2.png,406,425.0,97.0,False,0.84,
image copy 19_aug_2.png,Raffaello BQul,425.0,123.0,False,0.19,
image copy 19_aug_2.png,Ieredlete,419.5,296.0,False,0.37,
image copy 19_aug_2.png,80g KINDER BUExO €,456.0,92.0,False,0.19,
image copy 19_aug_2.png,Rerise Icredlate,448.5,245.0,False,0.32,
image copy 19_aug_2.png,75=,453.0,399.0,False,0.52,
image copy 19_aug_2.png,289942,465.0,301.0,False,0.36,
image copy 19_aug_2.png,"5,98",467.0,385.0,True,0.54,
image copy 19_aug_2.png,1746 Kinder MiN Bo,487.0,91.0,False,0.12,
image copy 19_aug_2.png,Rerise Ieredlete,479.0,245.0,False,0.21,
image copy 19_aug_2.png,2499,483.0,385.0,False,0.54,
image copy 19_aug_2.png,549943,495.0,299.0,False,0.4,
image copy 19_aug_2.png,17497,497.0,377.0,False,0.19,
image copy 19_aug_2.png,Ayandes EN foudre _,516.0,86.0,False,0.15,
image copy 19_aug_2.png,Rerise [eredlete,509.0,243.0,False,0.11,
image copy 19_aug_2.png,Kincer,533.0,87.0,False,0.37,
image copy 19_aug_2.png,R1,536.0,139.0,False,0.05,
image copy 19_aug_2.png,Purle,536.0,169.0,False,0.14,
image copy 19_aug_2.png,117g Sacn,563.0,83.0,False,0.17,
image copy 19_aug_2.png,PtiTS,565.0,171.0,False,0.19,
image copy 19_aug_2.png,Renise Ieredlate,554.5,240.0,False,0.36,
image copy 19_aug_2.png,8499,559.0,383.0,False,0.29,
image copy 19_aug_2.png,7420,574.0,383.0,False,0.36,
image copy 19_aug_2.png,Renise Inredlote,586.0,239.0,False,0.28,
image copy 19_aug_2.png,34602,590.0,383.0,False,0.35,
image copy 19_aug_2.png,Totol Allrentaire,597.0,70.0,False,0.31,
image copy 19_aug_2.png,"43,95",606.0,375.0,True,0.54,
image copy 19_aug_2.png,14 ARTIQES,646.0,76.0,False,0.4,
image copy 19_aug_2.png,TotalAvant RNISES,650.0,194.0,False,0.14,
image copy 19_aug_2.png,"83,84",655.0,371.0,True,0.27,
image copy 19_aug_2.png,Toial RexISE IhyediATE,680.0,62.0,False,0.04,
image copy 19_aug_2.png,"40,39 =",686.0,371.0,True,0.52,
image copy 19_aug_2.png,Tota  Des Avantages D JQUR,716.0,60.0,False,0.08,
image copy 19_aug_2.png,"40,39 =",721.0,373.0,True,0.47,
